precinct,gen_dem_CLINTON,gen_ind_CASTLE,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HOEFLING,gen_ind_JOHNSON,gen_ind_KENNEDY,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_SCHOENKE,gen_ind_SMITH,gen_ind_STEIN,gen_rep_TRUMP,gen_unk_LIMBAUGH
RUTHERFORD4-4,310.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,1.0,0.0,6.0,17.0,411.0,0.0
RUTHERFORD4-8,380.0,0.0,0.0,2.0,0.0,61.0,1.0,0.0,4.0,0.0,7.0,7.0,1058.0,0.0
RUTHERFORDEARLY VOTING - WRITE-INS,0.0,45.0,0.0,0.0,4.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,21.0
SCOTT5-1 CITY PARK,48.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,319.0,0.0
SEQUATCHIEEARLY VOTING - WRITE-INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SMITHEARLY VOTING - WRITE-INS,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SUMNER11-1 BEECH,305.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,7.0,0.0,2.0,9.0,1119.0,0.0
SUMNER11-2 GOODLETTSVILLE,857.0,0.0,0.0,2.0,0.0,68.0,3.0,0.0,9.0,0.0,9.0,15.0,2090.0,0.0
SUMNER9-1 HENDERSONVILLE,991.0,0.0,0.0,5.0,0.0,112.0,5.0,0.0,2.0,0.0,6.0,16.0,2102.0,0.0
TIPTONEARLY VOTING - WRITE-INS,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
TROUSDALEEARLY VOTING - WRITE-INS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
VAN BURENCUMMINGSVILLE,54.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0
VAN BURENEARLY VOTING - WRITE-INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WARRENEARLY VOTING - WRITE-INS,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
WASHINGTONEARLY VOTING - WRITE-INS,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
WAYNE4-2 SHAWNETTEE,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,319.0,0.0
WAYNEEARLY VOTING - WRITE-INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
WILLIAMSON1-1,576.0,4.0,0.0,2.0,0.0,77.0,1.0,0.0,12.0,0.0,4.0,12.0,1657.0,0.0
WILLIAMSON1-10,1146.0,2.0,0.0,5.0,0.0,147.0,2.0,0.0,64.0,0.0,14.0,31.0,1794.0,1.0
WILLIAMSON1-11,851.0,3.0,0.0,1.0,0.0,100.0,4.0,0.0,30.0,0.0,7.0,14.0,1343.0,0.0
WILLIAMSON1-12,846.0,2.0,0.0,4.0,0.0,134.0,5.0,0.0,50.0,0.0,18.0,9.0,1460.0,0.0
WILLIAMSON1-2,375.0,3.0,0.0,1.0,0.0,55.0,0.0,0.0,18.0,0.0,8.0,8.0,1482.0,0.0
WILLIAMSON1-3,854.0,2.0,0.0,4.0,3.0,145.0,3.0,0.0,52.0,0.0,11.0,14.0,2296.0,0.0
WILLIAMSON1-4,1024.0,0.0,0.0,9.0,0.0,141.0,2.0,0.0,36.0,0.0,6.0,10.0,2015.0,0.0
WILLIAMSON1-5,818.0,2.0,0.0,2.0,0.0,103.0,1.0,0.0,22.0,0.0,9.0,16.0,1588.0,0.0
WILLIAMSON1-6,1187.0,0.0,0.0,8.0,0.0,162.0,3.0,0.0,43.0,0.0,8.0,13.0,2291.0,0.0
WILLIAMSON1-7,1161.0,2.0,0.0,2.0,0.0,150.0,1.0,0.0,44.0,0.0,13.0,12.0,2865.0,0.0
WILLIAMSON1-8,553.0,2.0,0.0,0.0,0.0,97.0,2.0,1.0,21.0,0.0,5.0,6.0,1271.0,0.0
WILLIAMSON1-9,501.0,3.0,0.0,3.0,0.0,98.0,2.0,0.0,54.0,0.0,9.0,10.0,1271.0,0.0
WILLIAMSON2-1,551.0,8.0,0.0,5.0,0.0,107.0,2.0,0.0,17.0,0.0,5.0,13.0,1540.0,0.0
WILLIAMSON2-10,859.0,2.0,0.0,4.0,0.0,92.0,0.0,0.0,40.0,0.0,8.0,18.0,861.0,0.0
WILLIAMSON2-11,843.0,3.0,0.0,5.0,3.0,98.0,1.0,0.0,35.0,0.0,12.0,20.0,937.0,1.0
WILLIAMSON2-12,1213.0,5.0,0.0,4.0,0.0,184.0,3.0,0.0,58.0,0.0,8.0,19.0,2323.0,0.0
WILLIAMSON2-2,828.0,2.0,0.0,4.0,0.0,139.0,1.0,0.0,63.0,0.0,7.0,24.0,2200.0,0.0
WILLIAMSON2-3,616.0,2.0,0.0,5.0,0.0,120.0,5.0,0.0,42.0,0.0,9.0,18.0,1542.0,0.0
WILLIAMSON2-4,685.0,3.0,0.0,5.0,0.0,102.0,0.0,0.0,19.0,0.0,2.0,11.0,1995.0,0.0
WILLIAMSON2-5,817.0,2.0,0.0,3.0,0.0,117.0,2.0,0.0,46.0,0.0,20.0,17.0,1849.0,0.0
WILLIAMSON2-6,938.0,3.0,0.0,1.0,0.0,106.0,2.0,0.0,24.0,0.0,5.0,10.0,1612.0,0.0
WILLIAMSON2-7,668.0,2.0,0.0,0.0,0.0,91.0,1.0,0.0,31.0,0.0,6.0,12.0,1520.0,0.0
WILLIAMSON2-8,1118.0,0.0,0.0,0.0,0.0,135.0,1.0,0.0,53.0,0.0,5.0,19.0,2224.0,0.0
WILLIAMSON2-9,675.0,2.0,0.0,3.0,0.0,87.0,1.0,0.0,22.0,0.0,11.0,9.0,1428.0,0.0
WILLIAMSON3-1,244.0,5.0,0.0,2.0,0.0,33.0,0.0,0.0,4.0,0.0,3.0,10.0,754.0,0.0
WILLIAMSON3-10,795.0,1.0,0.0,3.0,0.0,96.0,1.0,0.0,43.0,0.0,9.0,8.0,1475.0,0.0
WILLIAMSON3-11,781.0,8.0,0.0,3.0,0.0,125.0,2.0,0.0,35.0,0.0,10.0,13.0,1926.0,0.0
WILLIAMSON3-12,726.0,3.0,0.0,5.0,0.0,133.0,0.0,0.0,45.0,0.0,7.0,12.0,1627.0,0.0
WILLIAMSON3-2,504.0,10.0,0.0,1.0,0.0,92.0,2.0,0.0,15.0,0.0,7.0,12.0,1453.0,0.0
WILLIAMSON3-3,530.0,7.0,0.0,4.0,0.0,111.0,2.0,0.0,38.0,0.0,7.0,11.0,1255.0,0.0
WILLIAMSON3-4,976.0,0.0,0.0,6.0,0.0,124.0,1.0,0.0,51.0,0.0,6.0,21.0,1907.0,0.0
WILLIAMSON3-5,515.0,0.0,0.0,4.0,0.0,84.0,0.0,0.0,24.0,0.0,5.0,10.0,1635.0,0.0
WILLIAMSON3-6,842.0,0.0,0.0,2.0,0.0,99.0,0.0,0.0,15.0,0.0,6.0,7.0,1585.0,0.0
WILLIAMSON3-7,1049.0,1.0,0.0,2.0,0.0,133.0,2.0,1.0,30.0,0.0,4.0,13.0,2044.0,0.0
WILLIAMSON3-8,896.0,3.0,0.0,4.0,0.0,115.0,5.0,0.0,21.0,0.0,10.0,10.0,1800.0,0.0
WILLIAMSON3-9,1031.0,0.0,0.0,2.0,0.0,162.0,0.0,2.0,41.0,0.0,7.0,18.0,2427.0,0.0
WILLIAMSON4-1,130.0,0.0,0.0,2.0,0.0,19.0,1.0,0.0,6.0,0.0,5.0,3.0,451.0,0.0
WILLIAMSON4-2,185.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,2.0,0.0,781.0,0.0
WILLIAMSON4-5,834.0,0.0,0.0,4.0,0.0,159.0,2.0,0.0,29.0,0.0,4.0,14.0,1794.0,0.0
WILLIAMSON4-9,335.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,7.0,911.0,0.0
WILLIAMSON5-1,333.0,0.0,0.0,4.0,0.0,57.0,0.0,0.0,25.0,0.0,7.0,3.0,969.0,0.0
WILLIAMSON5-2,414.0,5.0,0.0,2.0,2.0,91.0,3.0,0.0,35.0,0.0,5.0,9.0,1431.0,0.0
WILLIAMSON5-9,190.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,8.0,0.0,4.0,0.0,623.0,0.0
WILSON1-1,551.0,1.0,0.0,1.0,1.0,68.0,3.0,0.0,9.0,0.0,10.0,18.0,1650.0,0.0
WILSON1-10,631.0,1.0,0.0,1.0,0.0,106.0,0.0,0.0,8.0,0.0,4.0,25.0,1589.0,0.0
WILSON1-11,1183.0,0.0,0.0,7.0,2.0,145.0,4.0,1.0,39.0,0.0,11.0,27.0,2470.0,0.0
WILSON1-12,206.0,0.0,0.0,4.0,0.0,22.0,2.0,0.0,0.0,0.0,2.0,10.0,831.0,0.0
WILSON1-13,475.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,7.0,0.0,9.0,12.0,1700.0,0.0
WILSON1-14,625.0,2.0,0.0,0.0,1.0,70.0,6.0,0.0,12.0,0.0,14.0,16.0,1817.0,0.0
WILSON1-15,342.0,0.0,0.0,2.0,0.0,39.0,3.0,0.0,3.0,0.0,8.0,15.0,1355.0,0.0
WILSON1-16,633.0,3.0,0.0,2.0,1.0,73.0,5.0,0.0,47.0,0.0,9.0,16.0,1476.0,0.0
WILSON1-17,597.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,9.0,0.0,4.0,23.0,1502.0,0.0
WILSON1-18,396.0,1.0,0.0,3.0,0.0,69.0,0.0,0.0,5.0,0.0,2.0,15.0,1925.0,0.0
WILSON1-19,488.0,0.0,0.0,2.0,0.0,51.0,2.0,0.0,6.0,0.0,8.0,15.0,1153.0,0.0
WILSON1-2,534.0,0.0,0.0,4.0,0.0,74.0,5.0,0.0,6.0,0.0,14.0,14.0,1555.0,0.0
WILSON1-20,432.0,0.0,0.0,3.0,0.0,23.0,6.0,0.0,0.0,0.0,6.0,15.0,467.0,0.0
WILSON1-21,189.0,2.0,0.0,1.0,0.0,18.0,2.0,0.0,14.0,0.0,5.0,8.0,484.0,0.0
WILSON1-22,513.0,1.0,0.0,3.0,0.0,87.0,6.0,0.0,11.0,0.0,10.0,17.0,1426.0,0.0
WILSON1-23,706.0,1.0,0.0,2.0,1.0,111.0,3.0,0.0,27.0,0.0,7.0,21.0,1731.0,0.0
WILSON1-24,431.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,4.0,0.0,7.0,14.0,1097.0,0.0
WILSON1-25,362.0,0.0,0.0,2.0,0.0,68.0,2.0,0.0,13.0,0.0,1.0,13.0,1122.0,0.0
WILSON1-3,599.0,2.0,0.0,1.0,0.0,78.0,1.0,0.0,2.0,0.0,5.0,12.0,2088.0,0.0
WILSON1-4,676.0,3.0,0.0,2.0,0.0,67.0,5.0,0.0,13.0,0.0,8.0,18.0,1506.0,0.0
WILSON1-5,634.0,0.0,0.0,2.0,0.0,71.0,4.0,0.0,4.0,0.0,8.0,29.0,2095.0,0.0
WILSON1-6,372.0,4.0,0.0,4.0,0.0,46.0,4.0,0.0,3.0,0.0,7.0,16.0,1425.0,0.0
WILSON1-7,199.0,0.0,0.0,2.0,0.0,50.0,2.0,0.0,1.0,0.0,0.0,3.0,505.0,0.0
WILSON1-8,691.0,0.0,0.0,3.0,0.0,77.0,4.0,0.0,5.0,0.0,12.0,17.0,1512.0,0.0
WILSON1-9,400.0,0.0,0.0,2.0,0.0,36.0,1.0,0.0,1.0,0.0,9.0,22.0,852.0,0.0
WILSON2-12,213.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,1.0,0.0,2.0,5.0,755.0,0.0
WILSON2-21,125.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,3.0,9.0,465.0,0.0
WILSON2-25,299.0,0.0,0.0,4.0,0.0,32.0,1.0,0.0,7.0,0.0,3.0,9.0,809.0,0.0
WILSON2-4,78.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,2.0,0.0,2.0,4.0,272.0,0.0
WILSON2-7,276.0,2.0,0.0,1.0,0.0,27.0,1.0,0.0,4.0,0.0,4.0,13.0,639.0,0.0
WILSON2-9,103.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,9.0,370.0,0.0
