Missing in Primary
ALAMEDA_202010
ALAMEDA_204000
ALAMEDA_206900
ALAMEDA_207100
ALAMEDA_305500
ALAMEDA_325110
ALAMEDA_336110
ALAMEDA_336610
ALAMEDA_421200
ALAMEDA_421300
ALAMEDA_423100
ALAMEDA_423710
ALAMEDA_440900
ALAMEDA_441400
ALAMEDA_443200
ALAMEDA_471300
ALAMEDA_540400
ALAMEDA_821810
ALAMEDA_833410
ALAMEDA_9364030
ALAMEDA_9394100
ALAMEDA_9420320
ALAMEDA_9431120
ALAMEDA_9433620
ALAMEDA_9438140
ALAMEDA_9447010
ALAMEDA_9450930
ALAMEDA_9464670
ALAMEDA_9472920
ALAMEDA_9475210
ALAMEDA_9475620
ALAMEDA_9482020
ALAMEDA_9484000
ALAMEDA_9492110
ALAMEDA_9498310
ALAMEDA_9819100
ALAMEDA_9834020
ALAMEDA_9839000
ALAMEDA_9839120
ALAMEDA_9839200
ALAMEDA_9839220
ALAMEDA_9839230
ALAMEDA_9839300
ALAMEDA_9867400
ALAMEDA_9867410
ALAMEDA_9880220
BUTTE_4909
BUTTE_4910
BUTTE_4911
CONTRA COSTA_BKDI804
CONTRA COSTA_BYRN803
CONTRA COSTA_ELSO801
CONTRA COSTA_KENS801
CONTRA COSTA_WLCR805
EL DORADO_10000155
EL DORADO_10000255
EL DORADO_10000368
EL DORADO_10000370
EL DORADO_10000468
EL DORADO_10000567
EL DORADO_10000568
EL DORADO_10000668
EL DORADO_10000768
EL DORADO_10000853
EL DORADO_10000867
EL DORADO_10000967
EL DORADO_10001155
EL DORADO_10001255
EL DORADO_10001355
EL DORADO_10001368
EL DORADO_10001468
EL DORADO_10001555
EL DORADO_10001668
EL DORADO_10001753
EL DORADO_10002255
EL DORADO_10002353
EL DORADO_20000358
EL DORADO_20000458
EL DORADO_20000520
EL DORADO_20000664
EL DORADO_20000677
EL DORADO_20000871
EL DORADO_20000974
EL DORADO_20001074
EL DORADO_20001271
EL DORADO_20001358
EL DORADO_20001371
EL DORADO_20001458
EL DORADO_20001471
EL DORADO_20001520
EL DORADO_20001671
EL DORADO_20001672
EL DORADO_20001720
EL DORADO_20001820
EL DORADO_20001920
EL DORADO_20002020
EL DORADO_20002110
EL DORADO_20002120
EL DORADO_20002420
EL DORADO_30000109
EL DORADO_30000122
EL DORADO_30000222
EL DORADO_30000322
EL DORADO_30000422
EL DORADO_30000522
EL DORADO_30000820
EL DORADO_30000910
EL DORADO_30001010
EL DORADO_30001110
EL DORADO_30001320
EL DORADO_30001512
EL DORADO_30001526
EL DORADO_30001726
EL DORADO_30001810
EL DORADO_30001920
EL DORADO_30002010
EL DORADO_30002120
EL DORADO_30002220
EL DORADO_30002326
EL DORADO_40000158
EL DORADO_40000171
EL DORADO_40000213
EL DORADO_40000219
EL DORADO_40000301
EL DORADO_40000345
EL DORADO_40000449
EL DORADO_40000458
EL DORADO_40000545
EL DORADO_40000645
EL DORADO_40000707
EL DORADO_40000728
EL DORADO_40001028
EL DORADO_40001226
EL DORADO_40001326
EL DORADO_40001424
EL DORADO_40001426
EL DORADO_40001720
EL DORADO_40001813
EL DORADO_40002026
EL DORADO_40002110
EL DORADO_40002111
EL DORADO_50000106
EL DORADO_50000136
EL DORADO_50000242
EL DORADO_50000306
EL DORADO_50000336
EL DORADO_50000439
EL DORADO_50000442
EL DORADO_50000504
EL DORADO_50000542
EL DORADO_50000604
EL DORADO_50000739
EL DORADO_50000839
EL DORADO_50000939
EL DORADO_50001042
EL DORADO_50001134
EL DORADO_50001244
EL DORADO_50001544
EL DORADO_50002020
EL DORADO_50002120
EL DORADO_95U20108
EL DORADO_95U20120
EL DORADO_95U20123
EL DORADO_95U20220
EL DORADO_95U20410
EL DORADO_95U30111
EL DORADO_95U30112
EL DORADO_95U30120
EL DORADO_95U30126
EL DORADO_95U30220
EL DORADO_95U30320
EL DORADO_95U30423
EL DORADO_95U40113
EL DORADO_95U40115
EL DORADO_95U40119
EL DORADO_95U40210
EL DORADO_95U40213
EL DORADO_95U40214
EL DORADO_95U40216
EL DORADO_95U40217
EL DORADO_95U40219
EL DORADO_95U40220
EL DORADO_95U40223
EL DORADO_95U40301
EL DORADO_95U40307
EL DORADO_95U40320
EL DORADO_95U40326
EL DORADO_95U40327
EL DORADO_95U40328
EL DORADO_95U40331
EL DORADO_95U40420
EL DORADO_95U50120
EL DORADO_95U50204
EL DORADO_95U50234
EL DORADO_95U50240
EL DORADO_95U50242
EL DORADO_95U50305
EL DORADO_95U50335
EL DORADO_95U50343
EL DORADO_95U50344
EL DORADO_95U59829
EL DORADO_95U59946
EL DORADO_96U10150
EL DORADO_96U10152
EL DORADO_96U10153
EL DORADO_96U10154
EL DORADO_96U10156
EL DORADO_96U10157
EL DORADO_96U10167
EL DORADO_96U20174
EL DORADO_96U20264
EL DORADO_96U20275
EL DORADO_96U20276
EL DORADO_96U20278
EL DORADO_96U40148
EL DORADO_96U40149
EL DORADO_96U40159
EL DORADO_96U40160
EL DORADO_96U40161
EL DORADO_96U40162
EL DORADO_96U40163
EL DORADO_96U40164
FRESNO_0001009
FRESNO_0001010
FRESNO_0001015
FRESNO_0001016
FRESNO_0001017
FRESNO_0001020
FRESNO_0001024
FRESNO_0001030
FRESNO_0001044
FRESNO_0001046
FRESNO_0001047
FRESNO_0001054
FRESNO_0001060
FRESNO_0001061
FRESNO_0001065
FRESNO_0001066
FRESNO_0001067
FRESNO_0001068
FRESNO_0001069
FRESNO_0001070
FRESNO_0001071
FRESNO_0001072
FRESNO_0001074
FRESNO_0001075
FRESNO_0001077
FRESNO_0001081
FRESNO_0001082
FRESNO_0001083
FRESNO_0001084
FRESNO_0001086
FRESNO_0001087
FRESNO_0001088
FRESNO_0001089
FRESNO_0001090
FRESNO_0001091
FRESNO_0001092
FRESNO_0001093
FRESNO_0001095
FRESNO_0001097
FRESNO_0001098
FRESNO_0001099
FRESNO_0001100
FRESNO_0001101
FRESNO_0001102
FRESNO_0001103
FRESNO_0001104
FRESNO_0001106
FRESNO_0001107
FRESNO_0001108
FRESNO_0001109
FRESNO_0001111
FRESNO_0001112
FRESNO_0001113
FRESNO_0001114
FRESNO_0001115
FRESNO_0001116
FRESNO_0001117
FRESNO_0001118
FRESNO_0001119
FRESNO_0001120
FRESNO_0001121
FRESNO_0001122
FRESNO_0001123
FRESNO_0001124
FRESNO_0001125
FRESNO_0001126
FRESNO_0001127
FRESNO_0001128
FRESNO_0001130
FRESNO_0001131
FRESNO_0001132
FRESNO_0001133
FRESNO_0001134
FRESNO_0001135
FRESNO_0001136
FRESNO_0001137
FRESNO_0001138
FRESNO_0001139
FRESNO_0001140
FRESNO_0001141
FRESNO_0001142
FRESNO_0001143
FRESNO_0001144
FRESNO_0001145
FRESNO_0001146
FRESNO_0001147
FRESNO_0001148
FRESNO_0001149
FRESNO_0001150
FRESNO_0001152
FRESNO_0001153
FRESNO_0001154
FRESNO_0001156
FRESNO_0001157
FRESNO_0001158
FRESNO_0001160
FRESNO_0001161
FRESNO_0001162
FRESNO_0001163
FRESNO_0001164
FRESNO_0001165
FRESNO_0001166
FRESNO_0001167
FRESNO_0001168
FRESNO_0001170
FRESNO_0001171
FRESNO_0001172
FRESNO_0001173
FRESNO_0001174
FRESNO_0001175
FRESNO_0001176
FRESNO_0001177
FRESNO_0001179
FRESNO_0001180
FRESNO_0001181
HUMBOLDT_1E-59
HUMBOLDT_1F--7
HUMBOLDT_3A--4
HUMBOLDT_3PESF
HUMBOLDT_4E-24
HUMBOLDT_4E-31
IMPERIAL_181066
IMPERIAL_186067
IMPERIAL_286213
IMPERIAL_345203
IMPERIAL_384122
IMPERIAL_385011
IMPERIAL_585024
IMPERIAL_585256
IMPERIAL_585272
IMPERIAL_586213
IMPERIAL_588257
IMPERIAL_588258
IMPERIAL_588260
IMPERIAL_588261
IMPERIAL_588262
IMPERIAL_588264
INYO_122
INYO_123
INYO_124
KERN_13121
KERN_20262
KERN_32380
KERN_33161
KERN_40444
KERN_41913
KERN_42261
KERN_50560
KERN_52185
KERN_7010080
KERN_7010084
KERN_7010085
KERN_7010215
KERN_7010226
KERN_7011135
KERN_7011153
KERN_7011170
KERN_7011171
KERN_7011208
KERN_7011209
KERN_7011538
KERN_7011542
KERN_7011703
KERN_7011719
KERN_7011760
KERN_7011820
KERN_7011860
KERN_7011922
KERN_7011937
KERN_7012164
KERN_7012250
KERN_7012277
KERN_7012725
KERN_7012993
KERN_7012998
KERN_7013092
KERN_7013094
KERN_7013103
KERN_7013104
KERN_7013112
KERN_7013128
KERN_7013182
KERN_7013183
KERN_7013701
KERN_7020014
KERN_7020110
KERN_7020176
KERN_7020264
KERN_7020266
KERN_7021136
KERN_7021222
KERN_7021235
KERN_7021261
KERN_7021276
KERN_7021301
KERN_7021634
KERN_7021637
KERN_7021752
KERN_7022007
KERN_7022015
KERN_7022022
KERN_7022028
KERN_7022209
KERN_7022234
KERN_7022283
KERN_7022421
KERN_7022461
KERN_7022479
KERN_7022600
KERN_7022793
KERN_7022805
KERN_7022900
KERN_7023011
KERN_7023024
KERN_7023037
KERN_7023148
KERN_7023198
KERN_7023201
KERN_7023405
KERN_7023476
KERN_7023766
KERN_7025274
KERN_7030319
KERN_7030324
KERN_7030329
KERN_7030344
KERN_7031178
KERN_7031389
KERN_7031473
KERN_7031705
KERN_7031740
KERN_7032442
KERN_7032740
KERN_7035639
KERN_7035654
KERN_7035663
KERN_7040142
KERN_7040144
KERN_7040420
KERN_7040439
KERN_7041139
KERN_7041149
KERN_7041241
KERN_7041242
KERN_7041305
KERN_7041306
KERN_7041496
KERN_7041500
KERN_7041504
KERN_7041507
KERN_7041526
KERN_7041528
KERN_7041720
KERN_7041768
KERN_7041875
KERN_7041876
KERN_7041933
KERN_7042003
KERN_7042517
KERN_7042769
KERN_7042784
KERN_7043047
KERN_7044110
KERN_7050032
KERN_7050515
KERN_7050539
KERN_7050547
KERN_7050549
KERN_7050597
KERN_7050714
KERN_7050730
KERN_7050737
KERN_7050759
KERN_7051188
KERN_7051226
KERN_7051233
KERN_7051293
KERN_7051294
KERN_7051333
KERN_7051490
KERN_7051494
KERN_7051680
KERN_7051716
KERN_7051729
KERN_7052036
KERN_7052037
KERN_7052186
KERN_7052188
KERN_7053012
KERN_7053449
KERN_7053752
KERN_7053765
KINGS_1202
KINGS_1205
KINGS_1212
KINGS_1528
LASSEN_CP9
LASSEN_MB52
LASSEN_MB53
LOS ANGELES_0150041B
LOS ANGELES_0200086A
LOS ANGELES_0520009B
LOS ANGELES_0550001C
LOS ANGELES_0550010E
LOS ANGELES_0550076B
LOS ANGELES_0550079A
LOS ANGELES_0600017A
LOS ANGELES_0750007A
LOS ANGELES_0750051B
LOS ANGELES_0750054C
LOS ANGELES_0750055A
LOS ANGELES_0750057A
LOS ANGELES_0750060A
LOS ANGELES_0750066A
LOS ANGELES_0900033I
LOS ANGELES_1040226C
LOS ANGELES_1100083D
LOS ANGELES_1450030B
LOS ANGELES_1450045B
LOS ANGELES_1450141B
LOS ANGELES_1450142F
LOS ANGELES_1450149C
LOS ANGELES_1450160B
LOS ANGELES_1450305B
LOS ANGELES_1500024F
LOS ANGELES_1770306A
LOS ANGELES_1770306B
LOS ANGELES_1780071C
LOS ANGELES_1850034B
LOS ANGELES_1850082B
LOS ANGELES_2020003A
LOS ANGELES_2040017A
LOS ANGELES_2080001A
LOS ANGELES_2100026A
LOS ANGELES_2100034C
LOS ANGELES_2100039B
LOS ANGELES_2100115C
LOS ANGELES_2550014A
LOS ANGELES_2550026A
LOS ANGELES_2550043A
LOS ANGELES_2550046B
LOS ANGELES_2550048C
LOS ANGELES_2550056A
LOS ANGELES_2550059A
LOS ANGELES_2550070A
LOS ANGELES_2550075A
LOS ANGELES_2550079B
LOS ANGELES_2550080B
LOS ANGELES_2550094A
LOS ANGELES_2550097B
LOS ANGELES_2550127A
LOS ANGELES_2550129A
LOS ANGELES_2550130A
LOS ANGELES_2550183A
LOS ANGELES_2700024A
LOS ANGELES_2700025P
LOS ANGELES_2700091B
LOS ANGELES_3150012B
LOS ANGELES_3150040A
LOS ANGELES_3200007A
LOS ANGELES_3200011A
LOS ANGELES_3330002C
LOS ANGELES_3430003A
LOS ANGELES_3550019A
LOS ANGELES_3650005B
LOS ANGELES_3850045A
LOS ANGELES_3850121C
LOS ANGELES_3850147A
LOS ANGELES_3850297A
LOS ANGELES_4500023D
LOS ANGELES_4500034A
LOS ANGELES_4500050A
LOS ANGELES_4800021A
LOS ANGELES_4800047D
LOS ANGELES_5000041B
LOS ANGELES_5000046A
LOS ANGELES_5000060A
LOS ANGELES_5000066A
LOS ANGELES_5000067B
LOS ANGELES_5000081B
LOS ANGELES_5000093F
LOS ANGELES_5000095A
LOS ANGELES_5000097A
LOS ANGELES_5000103A
LOS ANGELES_5000114A
LOS ANGELES_5000118A
LOS ANGELES_5000121A
LOS ANGELES_5000122A
LOS ANGELES_5000126A
LOS ANGELES_5000127A
LOS ANGELES_5200042B
LOS ANGELES_5230023B
LOS ANGELES_5250314B
LOS ANGELES_5530053A
LOS ANGELES_5550071A
LOS ANGELES_5850018C
LOS ANGELES_6000013B
LOS ANGELES_6100010E
LOS ANGELES_6220034A
LOS ANGELES_6220036A
LOS ANGELES_6220036B
LOS ANGELES_6220057C
LOS ANGELES_6220061F
LOS ANGELES_6220077D
LOS ANGELES_6220117B
LOS ANGELES_6220128A
LOS ANGELES_6220128B
LOS ANGELES_6220145B
LOS ANGELES_6220147A
LOS ANGELES_6220159A
LOS ANGELES_6220173B
LOS ANGELES_6220185A
LOS ANGELES_6220186A
LOS ANGELES_6220188A
LOS ANGELES_6300021A
LOS ANGELES_6530001B
LOS ANGELES_6530040A
LOS ANGELES_6530043A
LOS ANGELES_6530046B
LOS ANGELES_6550001B
LOS ANGELES_6550057A
LOS ANGELES_6650003A
LOS ANGELES_6700072A
LOS ANGELES_6820014A
LOS ANGELES_7050011A
LOS ANGELES_7410002B
LOS ANGELES_7410152A
LOS ANGELES_7510013A
LOS ANGELES_7600006C
LOS ANGELES_7700024B
LOS ANGELES_7700025C
LOS ANGELES_7700056A
LOS ANGELES_7700079B
LOS ANGELES_7700140C
LOS ANGELES_7760001A
LOS ANGELES_7800043D
LOS ANGELES_7800075C
LOS ANGELES_7800172C
LOS ANGELES_9000040A
LOS ANGELES_9000239A
LOS ANGELES_9000534A
LOS ANGELES_9000699C
LOS ANGELES_9000838B
LOS ANGELES_9001036A
LOS ANGELES_9001127A
LOS ANGELES_9002351A
LOS ANGELES_9002607A
LOS ANGELES_9002875C
LOS ANGELES_9005374B
LOS ANGELES_9006620C
LOS ANGELES_9006625A
LOS ANGELES_9006651B
LOS ANGELES_9006666B
LOS ANGELES_9960048B
LOS ANGELES_9960049A
LOS ANGELES_9960050D
LOS ANGELES_9960055A
LOS ANGELES_9960056B
LOS ANGELES_9960084A
LOS ANGELES_9960085B
LOS ANGELES_9960098A
LOS ANGELES_9960099B
LOS ANGELES_9960104A
LOS ANGELES_9960105B
LOS ANGELES_9960108A
LOS ANGELES_9960109B
LOS ANGELES_9960128A
LOS ANGELES_9960129B
LOS ANGELES_9960132B
LOS ANGELES_9960135C
LOS ANGELES_9960137A
LOS ANGELES_9960140D
LOS ANGELES_9960141E
LOS ANGELES_9960145B
LOS ANGELES_9960153B
LOS ANGELES_9960164A
LOS ANGELES_9960165A
LOS ANGELES_9960170B
LOS ANGELES_9960171E
LOS ANGELES_9960176A
LOS ANGELES_9960182B
LOS ANGELES_9960187A
LOS ANGELES_9960193B
LOS ANGELES_9960201A
LOS ANGELES_9960208A
LOS ANGELES_9960210A
LOS ANGELES_9960212A
LOS ANGELES_9960214C
LOS ANGELES_9960216C
LOS ANGELES_9960219A
LOS ANGELES_9960226C
LOS ANGELES_9960238A
LOS ANGELES_9960243C
LOS ANGELES_9960245A
LOS ANGELES_9960246A
LOS ANGELES_9960249A
LOS ANGELES_9960250B
LOS ANGELES_9960251C
LOS ANGELES_9960254B
LOS ANGELES_9960264A
LOS ANGELES_9960268A
LOS ANGELES_9960269B
LOS ANGELES_9960271A
LOS ANGELES_9960273B
LOS ANGELES_9960276I
LOS ANGELES_9960278G
LOS ANGELES_9960279A
LOS ANGELES_9960284B
LOS ANGELES_9960285A
LOS ANGELES_9960290B
LOS ANGELES_9960310A
LOS ANGELES_9960320B
LOS ANGELES_9960330A
LOS ANGELES_9960335E
LOS ANGELES_9960351A
LOS ANGELES_9960356B
LOS ANGELES_9960357A
LOS ANGELES_9960358A
LOS ANGELES_9960359A
LOS ANGELES_9960362B
LOS ANGELES_9960363B
LOS ANGELES_9960364B
LOS ANGELES_9960366A
LOS ANGELES_9960369A
LOS ANGELES_9960371C
LOS ANGELES_9960374B
LOS ANGELES_9960376B
LOS ANGELES_9960379A
LOS ANGELES_9960381A
LOS ANGELES_9960384B
LOS ANGELES_9960386B
LOS ANGELES_9960390A
LOS ANGELES_9960395B
LOS ANGELES_9960404A
LOS ANGELES_9960413A
LOS ANGELES_9960416C
LOS ANGELES_9960427A
LOS ANGELES_9960428D
LOS ANGELES_9960458D
LOS ANGELES_9960503B
LOS ANGELES_9960506A
LOS ANGELES_9960508C
LOS ANGELES_9960509B
LOS ANGELES_9960513B
LOS ANGELES_9960514A
LOS ANGELES_9960516B
LOS ANGELES_9960517A
LOS ANGELES_9960519B
LOS ANGELES_9960521E
LOS ANGELES_9960523B
